id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2018,minimum_nights,number_of_reviews,reviews_per_month,availability_2019
2983689,Westerpark,52.39369360378056,4.889959872020737,Entire home/apt,129,,2,2,0.04,0
2985724,Oud-Oost,52.357121059121596,4.907509547560269,Entire home/apt,175,,30,5,0.09,0
2985952,Oud-Oost,52.35325459757409,4.911468280979591,Entire home/apt,119,271,10,30,0.54,312
2986369,De Baarsjes - Oud-West,52.36456837300675,4.865015163853952,Entire home/apt,140,28,2,8,0.18,339
2986736,De Pijp - Rivierenbuurt,52.35373715,4.8995271113186725,Entire home/apt,150,328,1,22,0.41,105
2987129,De Pijp - Rivierenbuurt,52.33972749381665,4.890956332840585,Entire home/apt,83,,5,21,0.39,0
2987644,Centrum-Oost,52.37040701582134,4.912452754819023,Entire home/apt,125,101,5,49,0.98,83
2987736,Centrum-Oost,52.36308780760149,4.900929701582699,Entire home/apt,575,36,3,64,1.17,0
2994502,De Baarsjes - Oud-West,52.370011305932245,4.871259996420116,Entire home/apt,119,59,2,24,0.44,189
2995257,De Pijp - Rivierenbuurt,52.35057878394238,4.9043466907052355,Entire home/apt,85,358,7,13,0.27,4
2996619,De Baarsjes - Oud-West,52.36526841,4.8773854150098535,Entire home/apt,99,,3,9,0.2,0
3000125,Centrum-Oost,52.36452558431915,4.881850285654141,Private room,135,292,3,29,0.56,52
3000721,De Pijp - Rivierenbuurt,52.344379065609296,4.9007588431160825,Private room,80,,1,36,1.04,0
3003918,De Pijp - Rivierenbuurt,52.34446194318205,4.894570132771508,Entire home/apt,139,13,1,26,0.51,168
3003987,Centrum-Oost,52.36567934383012,4.911780906568657,Private room,115,238,2,303,5.47,181
3004400,Oostelijk Havengebied - Indische Buurt,52.36400224312247,4.935211990135637,Entire home/apt,180,,3,28,0.51,0
3005180,De Pijp - Rivierenbuurt,52.35402104982461,4.900665224545441,Entire home/apt,195,,2,10,0.19,0
3008002,De Pijp - Rivierenbuurt,52.356907496657534,4.893511666728777,Entire home/apt,120,,2,9,0.22,0
3008299,Zuid,52.35139853,4.862288481647299,Entire home/apt,135,,8,0,,0
3016543,De Pijp - Rivierenbuurt,52.34627477,4.901831494130902,Entire home/apt,130,,1,7,0.13,0
3017116,Oostelijk Havengebied - Indische Buurt,52.368022627456426,4.937279229327222,Entire home/apt,175,,2,0,,127
3017539,De Pijp - Rivierenbuurt,52.35086132160834,4.88876849,Entire home/apt,179,,3,2,0.07,18
3017603,Westerpark,52.37881651078512,4.874788298063377,Entire home/apt,140,,6,8,0.15,0
3017962,Oud-Oost,52.352679384820824,4.911893104766296,Entire home/apt,150,151,2,52,0.98,364
3018015,Centrum-West,52.365510410296096,4.879310126891308,Entire home/apt,195,,1,4,0.07,0
3027028,Centrum-West,52.37620538919313,4.878413381342952,Entire home/apt,104,,2,22,0.59,0
3027746,Centrum-West,52.37776253073419,4.881231168092684,Entire home/apt,120,,2,1,0.03,0
3029661,Oostelijk Havengebied - Indische Buurt,52.362403124810626,4.933011989229873,Entire home/apt,138,,2,17,0.31,0
3030494,Oud-Oost,52.35857321,4.921372234394707,Entire home/apt,110,356,3,21,0.39,6
3030988,Buitenveldert - Zuidas,52.328104651284924,4.857988698,Entire home/apt,175,,2,2,0.04,0
3035403,De Baarsjes - Oud-West,52.36032582154499,4.854162439378134,Entire home/apt,115,344,5,15,0.69,0
3036359,Noord-Oost,52.37701145680322,4.978152707300466,Entire home/apt,81,39,2,12,0.32,153
3036789,Oud-Oost,52.35998371,4.9139484475994095,Entire home/apt,245,189,3,79,1.49,0
3036852,De Baarsjes - Oud-West,52.361425927308204,4.862123270429193,Entire home/apt,100,341,2,34,0.63,0
3037294,De Baarsjes - Oud-West,52.36190247819334,4.861873084054974,Entire home/apt,99,,3,3,0.06,0
3039147,De Pijp - Rivierenbuurt,52.35197973446268,4.902122150141022,Entire home/apt,209,7,3,35,0.65,362
3040589,Centrum-West,52.380603359042176,4.886725126945006,Entire home/apt,95,,2,29,0.54,8
3040881,Zuid,52.35263666842679,4.851988211760756,Entire home/apt,185,357,4,10,0.19,0
3040900,De Baarsjes - Oud-West,52.37039943061754,4.863402555703182,Entire home/apt,120,360,2,30,0.56,7
3042134,Centrum-West,52.36636822708697,4.885483214791928,Entire home/apt,160,0,90,34,0.61,364
3044166,Oud-Oost,52.35723557487936,4.907036704760274,Entire home/apt,145,357,3,23,0.62,0
3045003,Oud-Noord,52.38329797,4.9128624018170886,Entire home/apt,175,,3,6,0.14,0
3047061,Watergraafsmeer,52.35340490178739,4.924420059710124,Entire home/apt,99,,7,1,0.03,0
3048137,Westerpark,52.37231565998952,4.868409431216303,Entire home/apt,95,,2,11,0.2,0
3049932,Zuid,52.348991325974005,4.877473889,Entire home/apt,109,,2,20,0.47,0
3049953,De Pijp - Rivierenbuurt,52.35059766077138,4.887218284453842,Private room,95,,2,30,0.55,349
3053820,Oud-Noord,52.382766778872565,4.916982391278738,Entire home/apt,150,,3,4,0.14,0
3054700,Bos en Lommer,52.377000107193645,4.8564579301210395,Entire home/apt,65,344,10,25,0.57,51
3070487,Zuid,52.35140679656576,4.8554060919380655,Entire home/apt,100,,4,2,0.05,27
3073208,De Baarsjes - Oud-West,52.37008693774103,4.860654583957781,Entire home/apt,125,359,3,27,0.65,5
3076872,Zuid,52.35835594744986,4.876289044235898,Entire home/apt,180,,4,16,0.31,0
3078208,Oostelijk Havengebied - Indische Buurt,52.37234442383954,4.9488002577078465,Entire home/apt,159,14,2,38,0.69,319
3078574,De Baarsjes - Oud-West,52.359741774900215,4.856667739354768,Entire home/apt,189,,3,45,0.82,0
3081334,Watergraafsmeer,52.34920863650164,4.940510161813399,Entire home/apt,146,120,3,11,0.21,188
3081736,Westerpark,52.38085949507258,4.872402786011364,Entire home/apt,115,358,7,33,0.6,48
3082669,De Baarsjes - Oud-West,52.36092043,4.867445704559332,Entire home/apt,120,359,2,10,0.18,0
3086016,De Pijp - Rivierenbuurt,52.345292857573995,4.894847800421793,Entire home/apt,100,318,5,5,0.1,0
3086023,Centrum-Oost,52.361263277575404,4.898325601748868,Entire home/apt,140,27,7,30,0.58,365
3086884,Zuid,52.345683736559685,4.8681629677074785,Entire home/apt,150,,2,55,1.49,54
3087199,De Pijp - Rivierenbuurt,52.35411090252393,4.898124162188061,Entire home/apt,200,,2,17,0.31,305
3087867,De Baarsjes - Oud-West,52.37256858300808,4.862754354989404,Entire home/apt,150,361,3,31,0.57,4
3087967,Oud-Oost,52.36341624619536,4.929720281540282,Entire home/apt,120,63,2,10,0.18,337
3088648,Centrum-West,52.37647502371812,4.893837038793717,Private room,125,266,1,254,4.65,0
3093087,Centrum-West,52.37307780314788,4.876487975866002,Entire home/apt,170,,1,10,0.18,0
3096977,Oostelijk Havengebied - Indische Buurt,52.37402731673804,4.945935790383514,Entire home/apt,224,,4,4,0.08,0
3098861,Zuid,52.34540495803479,4.864340478959504,Private room,60,,1,1,0.03,0
3099026,Centrum-Oost,52.364215990238144,4.907679753616682,Private room,110,49,2,337,6.13,280
3099266,IJburg - Zeeburgereiland,52.353866492475525,4.999093772191558,Entire home/apt,145,,3,70,1.27,7
3101135,Zuid,52.356635890404796,4.8715670922075205,Entire home/apt,110,,3,20,0.37,0
3104186,Oud-Oost,52.356583131425886,4.917298279,Private room,69,349,2,253,4.58,307
3106890,Centrum-West,52.38313721684455,4.8825143962558135,Entire home/apt,140,16,3,99,1.84,293
3107052,Oud-Oost,52.35784336197816,4.908651106344915,Entire home/apt,130,,2,18,0.33,0
3107750,Centrum-Oost,52.36517405129953,4.907708344046316,Private room,100,335,4,89,2.22,46
3111787,Centrum-West,52.376326787147185,4.881375647447137,Private room,102,66,3,216,3.95,141
3112800,De Pijp - Rivierenbuurt,52.35561515751499,4.890140115270615,Entire home/apt,150,,2,0,,123
3113368,Oud-Noord,52.392510604255314,4.933577979102735,Entire home/apt,160,,5,15,0.28,0
3114057,Geuzenveld - Slotermeer,52.38146397838407,4.8366513123607335,Entire home/apt,175,,5,3,0.42,2
3115135,Centrum-Oost,52.36463298,4.883104838627873,Private room,99,314,1,453,8.24,133
3119087,Oud-Noord,52.387634638380135,4.908347043654708,Entire home/apt,85,,1,10,0.19,0
3119291,Oud-Noord,52.385008567121666,4.914556397906309,Entire home/apt,100,,3,1,1,0
3122510,Oostelijk Havengebied - Indische Buurt,52.37405453709894,4.945539642768441,Entire home/apt,150,,3,3,0.11,0
3123853,Centrum-Oost,52.37114423874117,4.908163810770311,Entire home/apt,180,303,6,214,3.89,57
3136050,De Pijp - Rivierenbuurt,52.35757467765746,4.900046317071669,Private room,75,347,2,98,1.82,3
3137587,Oud-Oost,52.35787661718607,4.927486450732647,Entire home/apt,100,,3,3,0.06,0
3138408,Westerpark,52.391716438174804,4.876838596320111,Entire home/apt,200,,7,2,0.05,0
3138594,De Baarsjes - Oud-West,52.36807431993434,4.872313643807586,Entire home/apt,170,350,3,23,0.42,19
3140562,De Pijp - Rivierenbuurt,52.35623539422763,4.895152252557491,Entire home/apt,150,,2,40,0.74,0
3142766,Centrum-West,52.37934930593622,4.887075448324652,Private room,60,,3,27,0.51,233
3143024,Centrum-Oost,52.35943024366645,4.897122077880512,Entire home/apt,160,33,1,68,1.29,323
3144548,Oostelijk Havengebied - Indische Buurt,52.37394884415843,4.9482587306282175,Entire home/apt,344,105,2,26,0.47,169
3144778,De Pijp - Rivierenbuurt,52.34564672673739,4.904411326143921,Entire home/apt,150,354,2,3,0.06,0
3145498,De Baarsjes - Oud-West,52.36340943709424,4.875073252128189,Entire home/apt,314,349,5,12,0.27,0
3146368,Geuzenveld - Slotermeer,52.38236351308125,4.838495255804509,Entire home/apt,145,,3,0,,0
3150587,Centrum-West,52.377887897482616,4.8840283601946295,Entire home/apt,125,36,2,149,2.71,215
3154634,Centrum-Oost,52.37251906745098,4.922090513706015,Entire home/apt,120,,3,3,0.06,0
3155271,De Pijp - Rivierenbuurt,52.35754568638848,4.893473802440568,Entire home/apt,280,358,2,79,1.45,7
3155284,Noord-Oost,52.40921272516219,4.964782359423402,Private room,78,19,1,106,2,350
3155756,Oud-Oost,52.35429636,4.912460100148915,Entire home/apt,250,2,2,52,0.95,336
3159545,De Pijp - Rivierenbuurt,52.35580106210701,4.898836766391853,Entire home/apt,125,,3,12,0.31,0
3159660,Centrum-Oost,52.36194828172464,4.890790669810582,Entire home/apt,211,56,3,50,0.91,312
3159712,De Pijp - Rivierenbuurt,52.35782960283379,4.896504481815791,Entire home/apt,275,2,2,22,0.4,365
3159807,De Baarsjes - Oud-West,52.360615729323705,4.855796813514119,Entire home/apt,175,,12,4,0.08,320
3159928,Bos en Lommer,52.379524732014005,4.849927070796961,Entire home/apt,95,,2,12,0.22,66
3163509,Centrum-Oost,52.359052655954045,4.903242976671816,Entire home/apt,175,,2,37,0.69,0
3163827,Centrum-Oost,52.36015279,4.890560242679633,Entire home/apt,150,,3,14,0.26,189
3164821,Zuid,52.35546344354826,4.870611760632053,Entire home/apt,275,,6,0,,0
3165475,Watergraafsmeer,52.34889279612378,4.938797976567414,Entire home/apt,225,,4,1,0.1,0
3165630,De Baarsjes - Oud-West,52.36167384209974,4.851101465677134,Entire home/apt,99,,3,4,0.25,0
3167581,Bos en Lommer,52.37453206578263,4.846639487757437,Entire home/apt,85,229,3,35,0.65,1
3169246,Oud-Oost,52.353569010215175,4.923165066151195,Entire home/apt,220,,3,49,0.95,0
3169338,De Pijp - Rivierenbuurt,52.356551607480576,4.896043648744157,Entire home/apt,68,,4,6,0.11,86
3170409,Buitenveldert - Zuidas,52.32715963348584,4.8705655629459725,Entire home/apt,60,,4,12,0.23,0
3170422,Westerpark,52.373911294889794,4.866957714,Entire home/apt,130,196,5,41,0.75,17
3171364,Oud-Oost,52.352846508907355,4.915517566,Private room,64,,2,35,0.64,0
3172072,Zuid,52.35284499160677,4.861330738,Private room,99,142,2,119,2.25,67
3172327,Oud-Oost,52.358695030670496,4.92383074,Entire home/apt,140,201,5,13,0.45,103
3174322,Centrum-West,52.37999701567461,4.8874644200627735,Entire home/apt,275,308,7,18,0.38,21
3174700,De Baarsjes - Oud-West,52.37002323843564,4.8692115047834035,Entire home/apt,175,,3,0,,0
3174970,De Baarsjes - Oud-West,52.36781876528387,4.8665360481750115,Private room,109,142,1,242,4.49,215
3178188,Centrum-West,52.37364808166618,4.881730431540465,Private room,90,48,2,69,1.31,351
3178532,Zuid,52.349699098479824,4.862728387258407,Entire home/apt,99,,3,23,0.45,0
3179826,Noord-Oost,52.38677963821603,4.954623503520728,Entire home/apt,195,22,4,12,0.23,339
3180371,Centrum-Oost,52.361891313638296,4.9045758774534605,Entire home/apt,125,,2,21,0.39,0
3180391,Noord-Oost,52.396541200366094,4.9950158134634925,Entire home/apt,100,21,3,15,0.27,310
3180607,IJburg - Zeeburgereiland,52.352170089018685,4.999628720347709,Entire home/apt,185,364,3,15,0.36,6
3190329,De Baarsjes - Oud-West,52.365750425225535,4.876269859030066,Entire home/apt,150,359,3,10,0.87,0
3194778,De Baarsjes - Oud-West,52.371899095586265,4.870698996451399,Entire home/apt,250,211,4,148,3.66,166
3195440,De Pijp - Rivierenbuurt,52.352453669896754,4.892532893212231,Entire home/apt,46,,3,21,0.4,6
3195674,De Baarsjes - Oud-West,52.37174578715334,4.8693879724844455,Entire home/apt,120,,4,11,0.2,0
3197890,Bos en Lommer,52.37938857541767,4.850333915457983,Entire home/apt,200,359,2,35,0.64,14
3201159,Watergraafsmeer,52.33743046305403,4.9119503026315945,Entire home/apt,110,,21,0,,0
3202543,De Pijp - Rivierenbuurt,52.353906911538665,4.887705732588927,Entire home/apt,180,,5,2,0.04,0
3202794,Zuid,52.34931445326429,4.851253578654295,Entire home/apt,150,,5,2,0.04,0
3203283,Centrum-Oost,52.36197645472426,4.905447473,Entire home/apt,225,363,5,10,0.19,0
3204444,Bijlmer-Oost,52.31288905970509,4.980151236699917,Entire home/apt,90,,5,2,0.04,0
3205007,Zuid,52.353460705911964,4.852032142119931,Entire home/apt,110,59,3,14,0.26,4
3206158,Bos en Lommer,52.37732547805825,4.837477967,Entire home/apt,127,345,3,34,0.64,0
3206556,De Pijp - Rivierenbuurt,52.35095675965605,4.892161983,Entire home/apt,100,,3,23,0.43,0
3207040,Centrum-West,52.381093123050434,4.885894897914187,Entire home/apt,100,,5,5,0.23,4
3207755,De Pijp - Rivierenbuurt,52.34719090220567,4.892344093731194,Entire home/apt,120,345,5,0,,0
3209240,De Pijp - Rivierenbuurt,52.356597336849575,4.887880726825959,Entire home/apt,109,349,3,13,0.4,9
3214708,De Baarsjes - Oud-West,52.36910952386236,4.873510299698782,Entire home/apt,130,,3,0,,0
3216852,Oud-Noord,52.395525362628604,4.915718112475751,Entire home/apt,150,,5,1,0.04,0
3217966,De Baarsjes - Oud-West,52.36879723262104,4.866101660023201,Private room,79,113,2,176,3.27,228
3218591,Centrum-Oost,52.360942408708326,4.893749152420081,Entire home/apt,150,305,2,62,1.14,236
3224028,De Pijp - Rivierenbuurt,52.34266564561921,4.912934344389081,Entire home/apt,104,,2,9,0.18,0
3225605,De Pijp - Rivierenbuurt,52.35554592,4.906191202891773,Entire home/apt,340,,4,27,0.51,0
3227864,De Pijp - Rivierenbuurt,52.35356919144538,4.901545452432063,Entire home/apt,200,206,2,17,0.4,147
3227959,Slotervaart,52.36437381094709,4.842849975876566,Private room,60,,2,10,0.18,0
3228769,Centrum-Oost,52.371168156643094,4.909714390196399,Entire home/apt,179,,9,3,0.06,0
3229172,Bos en Lommer,52.37910705195018,4.852273859302773,Entire home/apt,105,248,4,136,2.59,27
3232023,Bos en Lommer,52.374468928351796,4.8474940304024825,Entire home/apt,109,349,3,16,0.3,0
3233235,Zuid,52.35051497172864,4.849911995557275,Entire home/apt,95,18,3,36,0.72,79
3234385,Centrum-West,52.38113199090683,4.8845471752963325,Entire home/apt,250,72,2,46,0.88,323
3235970,Centrum-Oost,52.36941679,4.913372200806711,Entire home/apt,200,304,3,78,1.55,292
3237039,De Baarsjes - Oud-West,52.36339675512006,4.866178182201714,Entire home/apt,200,,3,3,0.66,0
3237354,Geuzenveld - Slotermeer,52.38143115621219,4.831526304107267,Entire home/apt,225,53,2,37,0.83,319
3244143,Oostelijk Havengebied - Indische Buurt,52.36549365286321,4.941631426386456,Entire home/apt,80,,3,46,0.85,0
3245433,De Pijp - Rivierenbuurt,52.35467062099637,4.902040174,Entire home/apt,90,,2,22,0.44,0
3245544,De Baarsjes - Oud-West,52.36107798627914,4.8562636308855875,Entire home/apt,189,363,2,14,0.27,4
3248595,Westerpark,52.391003118562786,4.879769337192292,Entire home/apt,109,317,2,23,0.57,20
3252415,De Baarsjes - Oud-West,52.36212567,4.856871315919982,Entire home/apt,100,,2,16,0.31,0
3252863,Slotervaart,52.36230106,4.843814504709121,Entire home/apt,275,,4,1,0.65,34
3253235,Westerpark,52.39108719376234,4.876314741496108,Entire home/apt,130,,2,6,0.11,0
3254077,De Baarsjes - Oud-West,52.365225044004056,4.852870572723699,Entire home/apt,110,25,3,34,0.63,284
3255105,IJburg - Zeeburgereiland,52.354110304503145,5.001478322562627,Entire home/apt,190,,3,22,0.41,6
3258033,Oostelijk Havengebied - Indische Buurt,52.36475006804971,4.935837943797887,Private room,49,332,2,111,2.05,0
3259374,Noord-Oost,52.39635219951961,4.996203556087988,Entire home/apt,140,45,4,40,0.75,6
3260866,Osdorp,52.36103973385596,4.791178746367447,Entire home/apt,190,3,2,12,0.44,362
3267105,Zuid,52.352633019465856,4.855038499546928,Entire home/apt,109,32,2,39,0.74,339
3270274,Oostelijk Havengebied - Indische Buurt,52.362305748398654,4.943180154,Entire home/apt,99,,2,42,0.77,6
3270897,Centrum-West,52.374461061076154,4.880995943903547,Entire home/apt,125,359,2,68,1.25,0
3277053,Centrum-West,52.38203829902597,4.883798802704756,Entire home/apt,350,360,3,23,0.44,0
3278892,Zuid,52.355012705593474,4.846272552204313,Entire home/apt,85,,7,7,0.13,0
3280105,De Pijp - Rivierenbuurt,52.351650838158896,4.900543891859269,Entire home/apt,160,,2,36,0.69,24
3280939,Zuid,52.35229319708767,4.878138581750375,Entire home/apt,345,184,2,30,0.6,134
3281307,Buitenveldert - Zuidas,52.32355972926383,4.885911943,Entire home/apt,280,358,5,10,0.21,9
3282245,Oud-Noord,52.38611785453529,4.9184799900508365,Entire home/apt,99,350,4,49,0.9,0
3284802,Noord-Oost,52.40969216375245,4.945237290592887,Private room,70,320,3,193,3.54,84
3285009,De Pijp - Rivierenbuurt,52.35330161005603,4.893694932105129,Private room,80,,2,187,3.45,45
3285500,Oud-Oost,52.35993115131114,4.932271447993688,Entire home/apt,119,302,5,8,0.51,65
3285724,Watergraafsmeer,52.35359687820888,4.939048796341803,Entire home/apt,150,,7,1,0.02,0
3286293,Centrum-Oost,52.36121817281507,4.909409267632156,Entire home/apt,800,44,4,35,0.65,280
3289842,Centrum-West,52.37665789687969,4.902627942531724,Entire home/apt,90,,2,11,0.21,0
3290611,De Pijp - Rivierenbuurt,52.353447866632436,4.904909400126543,Entire home/apt,169,6,3,20,0.37,361
3290970,Bos en Lommer,52.377527682023356,4.845008323014596,Entire home/apt,85,,2,14,0.26,12
3291995,De Pijp - Rivierenbuurt,52.35436396486329,4.899617624772327,Private room,54,,5,96,1.76,33
3294707,Westerpark,52.37520460751946,4.874460965563218,Entire home/apt,240,331,1,14,0.86,2
3294817,Oud-Noord,52.38188725799668,4.915921848067928,Entire home/apt,90,363,3,90,1.68,48
3298808,Oud-Oost,52.35210014987404,4.914702081128822,Entire home/apt,80,,4,5,0.09,0
3301011,Watergraafsmeer,52.34159598827277,4.948450894,Entire home/apt,75,302,5,5,0.09,0
3301556,Westerpark,52.376595409660865,4.8752530091621535,Entire home/apt,108,364,6,52,0.98,35
3306530,De Pijp - Rivierenbuurt,52.34018249217253,4.897439576908152,Entire home/apt,250,180,4,12,0.23,55
3307124,Oostelijk Havengebied - Indische Buurt,52.36597657950769,4.9370675091806815,Entire home/apt,175,,2,43,0.79,0
3307814,De Baarsjes - Oud-West,52.37087335759536,4.871359774761046,Entire home/apt,200,220,2,28,0.58,66
3308196,Oud-Noord,52.387535486715144,4.946008431071871,Entire home/apt,175,,3,14,0.34,0
3309733,De Baarsjes - Oud-West,52.36263476,4.8778156351918645,Entire home/apt,170,,3,13,0.44,28
3309817,Zuid,52.35464558458378,4.855568915761218,Private room,45,,1,11,0.21,82
3310738,De Aker - Nieuw Sloten,52.343090239562024,4.7957949467755965,Private room,77,86,2,196,3.63,274
3311317,IJburg - Zeeburgereiland,52.355453798122724,4.997709638651756,Entire home/apt,110,,1,1,0.02,0
3313574,Centrum-West,52.37538657101396,4.8801555087626864,Entire home/apt,149,,2,13,0.36,1
3314391,Westerpark,52.391617048132495,4.890773976669982,Entire home/apt,130,,4,16,0.3,0
3317378,Oostelijk Havengebied - Indische Buurt,52.37868979805536,4.931689161618898,Private room,90,,60,19,0.36,348
3317436,Westerpark,52.38512834175068,4.874425974240351,Entire home/apt,150,2,3,41,0.75,337
3317675,Oostelijk Havengebied - Indische Buurt,52.37672239,4.934966864339066,Entire home/apt,94,,60,1,0.02,364
3320016,Centrum-Oost,52.366729583280325,4.926454191038894,Private room,185,1,2,35,0.84,364
3321175,Centrum-Oost,52.37207958549357,4.921242111484256,Entire home/apt,100,,2,5,0.09,0
3321612,De Baarsjes - Oud-West,52.37073758364097,4.871044310583497,Entire home/apt,123,217,2,45,1.1,18
3322732,Centrum-West,52.38663956895786,4.887581741,Entire home/apt,164,,3,10,0.2,0
3322840,Zuid,52.356734509209396,4.872067682530696,Entire home/apt,295,,4,25,0.47,5
3327403,Centrum-West,52.37027988112173,4.8851089836598165,Entire home/apt,90,,2,11,0.2,0
3327727,Noord-Oost,52.40750816719704,4.933180652387999,Entire home/apt,125,,5,2,0.04,0
3328100,De Pijp - Rivierenbuurt,52.35542586035971,4.8974415264688815,Entire home/apt,130,,2,17,0.31,0
3328384,IJburg - Zeeburgereiland,52.34656978670552,5.0018656681114475,Entire home/apt,200,12,2,44,0.87,357
3328393,Slotervaart,52.36133593502457,4.844247298572426,Private room,140,,2,7,0.13,0
3329045,Westerpark,52.377519873576574,4.8737522871880765,Entire home/apt,180,320,8,19,0.4,31
3329979,Centrum-West,52.378916021878716,4.888865343668292,Entire home/apt,120,,2,17,0.32,0
3331160,Slotervaart,52.36230031754789,4.8447149434334555,Entire home/apt,140,302,2,4,0.16,65
3332424,Centrum-West,52.36632195860346,4.880735677814219,Entire home/apt,795,23,5,7,0.13,340
3332625,De Baarsjes - Oud-West,52.358310312690975,4.859019819228271,Entire home/apt,240,,2,37,0.71,359
3335705,Oud-Oost,52.35504994601465,4.915589407970552,Private room,65,,2,30,0.56,0
3339869,De Pijp - Rivierenbuurt,52.35099104440147,4.888179625560664,Entire home/apt,90,,2,4,0.07,13
3341765,De Pijp - Rivierenbuurt,52.35583002233492,4.889608742765604,Entire home/apt,89,313,2,28,0.52,0
3342050,Centrum-West,52.377522583078296,4.879744282,Entire home/apt,75,,10,3,0.06,0
3342156,De Aker - Nieuw Sloten,52.34513559934119,4.789754301663883,Entire home/apt,200,,3,0,,0
3345451,Zuid,52.34612099806208,4.847698083281835,Entire home/apt,80,360,4,23,0.46,0
3346374,De Baarsjes - Oud-West,52.360098559982205,4.8592689486633756,Entire home/apt,175,,3,23,0.51,0
3346620,Noord-Oost,52.39951527518427,4.951645129825897,Private room,56,4,2,98,1.81,271
3347583,De Pijp - Rivierenbuurt,52.358113956944635,4.900129958582678,Private room,100,196,3,291,5.38,39
3348019,Zuid,52.353706397501576,4.8769657835359315,Entire home/apt,150,,3,1,0.03,0
3352506,Centrum-Oost,52.362975257376405,4.884257417933637,Entire home/apt,220,212,1,34,0.71,154
3352657,Bos en Lommer,52.37657755893404,4.859531972,Entire home/apt,145,230,3,28,0.52,42
3352830,De Baarsjes - Oud-West,52.36664243103378,4.8540831510264155,Entire home/apt,97,,25,2,0.06,0
3352949,Zuid,52.35160917134686,4.854060351917209,Entire home/apt,110,362,4,6,0.21,0
3357259,Centrum-West,52.385421273204145,4.884874110628608,Entire home/apt,210,,2,9,0.17,0
3357592,Centrum-Oost,52.36043142290519,4.889882752611414,Entire home/apt,48,,2,1,0.03,0
3359242,De Baarsjes - Oud-West,52.36586900390585,4.871995016815023,Private room,75,,3,17,0.32,0
3361724,De Pijp - Rivierenbuurt,52.347929154547714,4.892737953966204,Entire home/apt,150,,3,7,0.13,0
3361812,Centrum-West,52.380278931825686,4.885999052,Entire home/apt,70,,3,45,0.84,0
3365308,De Baarsjes - Oud-West,52.36118435581282,4.866712770426108,Entire home/apt,150,359,2,47,0.89,37
3367321,De Baarsjes - Oud-West,52.369824369556405,4.852378499841099,Private room,69,78,2,223,4.12,111
3368163,Centrum-Oost,52.36365481074087,4.884978613615906,Entire home/apt,150,347,4,7,0.14,17
3368170,Centrum-West,52.37716166960917,4.894803341463622,Private room,80,,4,0,,0
3369911,Centrum-West,52.368348479826075,4.883122773711673,Entire home/apt,130,,2,4,0.07,0
3370841,Centrum-West,52.375088615148876,4.898898634,Entire home/apt,210,305,3,11,1.01,0
3371621,Oud-Noord,52.392304398755684,4.930564025731037,Entire home/apt,275,252,3,13,0.27,70
3371858,Centrum-Oost,52.36719688448197,4.927033572611761,Entire home/apt,99,,5,5,0.12,5
3374332,Centrum-West,52.37513740718846,4.8811466034525814,Entire home/apt,149,63,3,29,0.54,0
3376088,De Baarsjes - Oud-West,52.36437082601637,4.868734032752196,Entire home/apt,323,,3,36,0.67,0
3377902,De Pijp - Rivierenbuurt,52.35300516198306,4.9058830804086995,Entire home/apt,65,,1,1,0.02,0
3378134,Centrum-West,52.371527031864474,4.897809238381408,Entire home/apt,235,,1,64,1.2,281
3379374,De Pijp - Rivierenbuurt,52.34378814125954,4.907823766630021,Entire home/apt,175,362,2,58,1.1,0
3381060,Oud-Oost,52.361733198773564,4.922356721282581,Entire home/apt,104,,5,5,0.09,0
3381145,De Baarsjes - Oud-West,52.36175432035394,4.8636405408150285,Entire home/apt,150,300,1,7,0.13,0
3381723,De Pijp - Rivierenbuurt,52.35507261437088,4.892328155,Entire home/apt,240,59,5,22,0.41,328
3381823,De Pijp - Rivierenbuurt,52.35500984762332,4.905035265507244,Entire home/apt,100,,2,11,0.21,0
3383368,De Baarsjes - Oud-West,52.370748013041236,4.868337470863112,Entire home/apt,100,,15,34,0.71,0
3383408,Centrum-Oost,52.36493261891107,4.8813984155449885,Private room,90,219,3,218,4.14,177
3384508,Zuid,52.35441891163546,4.873400168000198,Entire home/apt,245,345,3,6,0.12,0
3385173,Noord-West,52.40926610304539,4.908158404353636,Entire home/apt,251,,2,35,0.66,1
3388280,Centrum-West,52.37851309433025,4.8818885518552175,Private room,90,,3,0,,3
3388684,De Baarsjes - Oud-West,52.36120608999057,4.852192620588137,Entire home/apt,150,357,3,19,0.35,5
3388764,De Pijp - Rivierenbuurt,52.34698422369579,4.891157463219986,Private room,75,,3,9,0.24,0
3389300,De Pijp - Rivierenbuurt,52.353873786905325,4.897788671325087,Entire home/apt,120,352,3,67,1.24,40
3392447,Zuid,52.356515835404274,4.853378713179986,Entire home/apt,110,,2,10,0.25,0
3397690,Centrum-Oost,52.37093259024621,4.918004160833333,Entire home/apt,95,,5,3,0.06,0
3401602,De Pijp - Rivierenbuurt,52.35585336850938,4.896324437969322,Entire home/apt,140,,6,5,0.09,188
3402833,Oostelijk Havengebied - Indische Buurt,52.37431971,4.948908840598606,Entire home/apt,350,,4,6,0.13,339
3403515,De Pijp - Rivierenbuurt,52.35192809628965,4.888200244383073,Entire home/apt,250,0,5,12,0.23,358
3406871,Watergraafsmeer,52.3331477,4.900545436,Private room,95,,15,1,0.03,0
